_id,Name,Name2,email,Online,FAX,Telephone,Telephone2,Address,City,State,ZIP,Notes,LastUpdated
687c10f5e7e9fed8c4bd84d1,STANDARD MORTGAGE COMPANY,ISAOA/ATIMA,,,,866-515-7503,,Po Box 792107,San Antonio,TX,78279,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd84dd,SUN WEST MORTGAGE COMPANY INC,,insurance@swmc.com,,866-459-1965,800-345-7884,,18000 Studebaker Rd. Suite 200,Cerritos,,,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd84e9,TD AUTO FINANCE,"PO Box 9223Farmington, MI 48333",,,,,,,,,,Loss Payee,2020-01-01 0:00
687c10f5e7e9fed8c4bd84fb,TRIDENT MORTGAGE COMPANY % US BAN PO BOX 7298,,,,,,,"SPRINGFIELD, OH 45501",,,,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd850a,UNIVERSAL MORTGAGE CORPORATION,ISAOA/ATIMA,,,,,,P.O. Box 2082,Milwaukee,WI,53201,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd850f,US AMERIBANK,ISAOA,,,727-260-6611,727-260-6421,,P.O. BOX 17540,CLEARWATER,FL,33762,,2020-01-01 0:00
687c10f5e7e9fed8c4bd852c,WELLS FARGO BANK NA #685,ISAOA,,,,800-288-3212,,PO Box 202050,Florence,SC,29502-0250,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd852f,WELLS FARGO BANK NA #936,ISAOA,,https://mci3.mycoverageinfo.com/mci3/www/pages/views/Index.htm#/PolicyUpdate,843-413-2015,866-826-4884,,PO Box 100515,Florence,SC,29501-0515,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd8532,"WELLS FARGO BANK, N.A. #512",ISAOA,,https://mycoverageinfo.com/agent,937-324-6616,,,P.O. BOX 7512,SPRINGFIELD,OH,45501-7512,,2020-01-01 0:00
687c10f5e7e9fed8c4bd8471,PLANET HOME LENDING LLC,ISAOA,,,248-878-2350,855-211-9690,,Po Box 5023,Troy,MI,48007,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd8474,PLATINUM MORTGAGE COMPANY,ISAOA/ATIMA,,,843-413-7127,866-822-0890,,P.O. Box 202049,Florence,SC,29502-2049,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd847f,"PROSPECT MORTGAGE, LLC",ISAOA,,,888-507-6564,877-541-9918,,"222 CHASTAIN MEADOWS COURT NW, SUITE 300",KENNESAW,GA,30144-5896,,2020-01-01 0:00
687c10f5e7e9fed8c4bd8480,"PROSPERITY BANK, NA",,,,281-539-8717,713-226-5300,,2402 North Main,Houston,,,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd8487,RBC BANK,ISAOA / ATIMA,,,252-454-8375,252-454-3617,,P.O. BOX 500,ROCKY MOUNT,NC,27802,,2020-01-01 0:00
687c10f5e7e9fed8c4bd8495,"REVERSE MORTGAGE FUNDING, LLC",ISAOA,,,440-505-0146,866-871-2412,,PO BOX 39457,SOLON,OH,44139-0457,,2020-01-01 0:00
687c10f5e7e9fed8c4bd84c6,SONOMA FEDERAL CREDIT UNION,,,,,707-527-6216,,PO Box 2507,Santa Rosa,CA,95405-0507,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd84c9,SOVEREIGN BANK,ISAOA/ATIMA,,,,,,P.O. Box 57073,Irvine,CA,92619-7073,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd84cb,SPACE COAST CREDIT UNION,ISAOA / ATIMA,,https://www.myinsuranceinfo.com/,321-956-7000,800-447-7228,,PO Box 3220,Carmel,IN,46082,321-752-2303 fax,2025-10-21 0:00
687c10f5e7e9fed8c4bd84e8,TCF MORTGAGE,,,,,866-725-0784,,,,,,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd850d,UNIVERSITY OF FLORIDA FEDERAL CREDIT UNION,ISAOA / ATIMA,,,407-380-2080,407-249-0008,,12253 CHALLENDER PARKWAY,ORLANDO,FL,32826-2757,,2020-01-01 0:00
687c10f5e7e9fed8c4bd8513,US SMALL BUSINESS ADMINISTRATION,,,,915-633-7123,800-827-5722,800-659-2955,"801 TOM MARTIN DRIVE #120, 10737 Gateway West, Suite 320",BIRMINGHAM,AL,35211-6424,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd852a,WELLS FARGO BANK NA #472,ISAOA,,,,,,PO Box 100574,Florence,SC,29502-0574,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd852d,WELLS FARGO BANK NA #708,ISAOA,,,937-525-4108,800-862-4098,,PO Box 5708,Springfield,OH,45501-5708,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd8485,QUICKEN LOANS,,,,855-703-9194,855-282-8722,,PO Box 202070,Florence,SC,29502-2070,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd8486,"QUICKEN LOANS, INC.",ISAOA,,https://www.mycoverageinfo.com/agent,877-614-7414,855-2828722,800-508-0944,P.O. BOX 717,AMELIA,OH,45102,,2020-01-01 0:00
687c10f5e7e9fed8c4bd84a7,SANTANDER BANK NA,ISAOA ATIMA,insurancedepartment@ihaveinsurance.com,https://www.ihaveinsurance.com/,855-640-4865,412-625-2574,,"PO BOX 961292, PO BOX 628",FORT WORTH,TX,76161-0292,"https://www.ihaveinsurance.com/mortgage, Mortgagee",2020-01-01 0:00
687c10f5e7e9fed8c4bd84bc,SHEFFIELD FINANCIAL,"PO Box 25127Winston-Salem, NC 27114",,,,,,,,,,Loss Payee,2020-01-01 0:00
687c10f5e7e9fed8c4bd84d7,"STEARNS LENDING, INC. C/O LOAN CARE",ISAOA / ATIMA,,,843-413-7127,866-822-0890,,P.O. BOX 202049,FLORENCE,SC,29502-2049,,2020-01-01 0:00
687c10f5e7e9fed8c4bd84e3,"SUNWEST MORTGAGE COMPANY, INC.",ISAOA,,https://expressinsuranceinfo.com/2848174,248-824-7930,8773434943,,PO BOX 7083,Troy,MI,48007-7083,,2020-01-01 0:00
687c10f5e7e9fed8c4bd84ea,"TD BANK, N.A.","ISAOA / ATIMA, ISAOA / ATIMA",,,856-470-1280,800-937-5020,800-328-2119,"P.O. BOX 202049, 32 CHESTNUT STREET",FLORENCE,SC,29502,,2020-01-01 0:00
687c10f5e7e9fed8c4bd84fe,TRUSTAR FEDERAL CREDIT UNION,"601 4th StInternational Falls, MN 56649",,,,,,,,,,Loss Payee,2020-01-01 0:00
687c10f5e7e9fed8c4bd8533,"WELLS FARGO BANK, N.A. #708",ISAOA,,https://mycoverageinfo.com/agent,937-525-4108,866-826-4884,,P.O. BOX 5708,SPRINGFIELD,OH,45501,\n\n\n\nReference Loan Number on all remittance  ,2020-01-01 0:00
68c452b50f94e44f887ab65a,US DEPARTMENT OF HUD,ISAOA/ATIMA C/O Compu-Link Corporation,answers@hud.gov,,888-385-2824,877-622-8525,,"14002 East 21st Street, Suite 300",Tulsa,OK,74134,https://www.hud.gov/helping-americans/mortgage-servicing-contractors,
69174bcfaa3b43d62496e241,AMERANT BANK NA,ISAOA/ATIMA,,,8773158795,8665010773,,PO BOX 1667,COPPELL,TX,75019,,
694ae29b6ba58724845ca39d,A & D MORTGAGE LLC,ISAOAATIMA,,,(877) 903-2967,(305) 760-7000,,1040 S Federal Hwy.,Hollywood,FL,33020,Mortgagee,
694ae29b6ba58724845ca39e,ACOPIA HOME LOANS,ISAOA,,,(615) 859-5644,(855) 447-7210,,P.O. Box 961292,Fort Worth ,TX,76161,Mortgagee,
694ae29b6ba58724845ca39f,ALLIANT CREDIT UNION,,,,(317) 229-6549,(800) 998-0762,,P.O. Box 2700,Sioux City,IA,51106,Mortgagee,
694ae29b6ba58724845ca3a0,AMERICAN BANCSHARES MORTGAGE LLC,ISAOAATIMA,,,,(305) 826-4500,,14261 Commerce Way Suite 100,Miami Lakes,FL,33016,Mortgagee,
694ae29b6ba58724845ca3a1,AMERIHOME MORTGAGE COMPANY LLC CO CENTRAL LOAN ADMINISTRATION & RE,ISAOAATIMA,,,(843) 413-7133  (P.855-501-3035),(800) 290-9101,,P.O. Box 202028,Florence,SC,29502,Mortgagee,
694ae29b6ba58724845ca3a2,ANGEL OAK MORTGAGE SOLUTIONS,ISAOAATIMA,,,(404) 991-5105,(855) 539-4910,,980 Hammond Dr #850,Atlanta,GA,30328,Mortgagee,
694ae29b6ba58724845ca3a3,ARVEST CENTRAL MORTGAGE COMPANY,ISAOAATIMA,,,(844) 890-7206,(800) 344-5327,,P.O. Box 961243,Fort Worth ,TX,76161,Mortgagee,
694ae29b6ba58724845ca3a4,BAC FLORIDA BANK,ISAOA,,,(855) 640-4865,(866) 242-7514,,P.O. Box 961292,Ft. Worth,TX,76161,Mortgagee,
694ae29b6ba58724845ca3a5,BANESCO USA,ISAOA ATIMA,,,loanservicing@banescousa.com,(786) 725-3000,,150 Alhambra Cir Suite 1000,Coral Gables,FL,33134,Mortgagee,
694ae29b6ba58724845ca3a6,BETTER MORTGAGE CORPORATION CO TMS,ISAOA ATIMA,,,(646) 741-2907,(929) 930-6105,,P.O. Box 1194,Springfield,OH,45501,Mortgagee,
694ae29b6ba58724845ca3a7,BISCAYNE BANK NOW IS FIRST CITIZENS MORTGAGE SERVICES,ISAOAATIMA,,,(305) 447-5051,(305) 447-5050,,"3121 Commodore Plaza, Third Floor",Coconut Grove,FL,33133,Mortgagee,
694ae29b6ba58724845ca3a8,BLUE HARBOR LENDING LLC,ISAOAATIMA,,,(305) 570-2488,(800) 748-2583,,7700 N Kendall Dr Suite 300B,Miami,FL,33156,Mortgagee,
694ae29b6ba58724845ca3a9,TRUIST BANK FORMER BRANCH BANKING AND TRUST COMPANY,ISAOAATIMA,,,(937) 525-8927,(888) 882-1836,,P.O. Box 7933,Springfield,OH,45501,Mortgagee,
694ae29b6ba58724845ca3aa,BROKER SOLUTIONS INC DBA NEW AMERICAN FUNDING,ISAOA ATIMA,,,(248) 781-9295,(877) 826-4428,,P.O. Box 5071,Troy,MI,48007,Mortgagee,
694ae29b6ba58724845ca3ab,BTC MORTGAGE LLC CO FCI LENDER SERVICES INC,ISAOA ATIMA,,,(714) 282-2429,(800) 931-2424,,P.O. Box 27370,Anaheim,CA,92809,Mortgagee,
694ae29b6ba58724845ca3ac,CALIBER HOME LOANS INC SERVICED BY SHELLPOINT,ISAOAATIMA,,,(937) 525-4120,(800) 401-6587,,P.O. Box 7731,Springfield,OH,45501,Mortgagee,
694ae29b6ba58724845ca3ad,CARDINAL FINANCIAL COMPANY,ISAOA,,,(855) 640-4865,(412) 625-2574,,P.O. Box 961292,Fort Worth,TX,76161,Mortgagee,
694ae29b6ba58724845ca3ae,CARRINGTON MORTGAGE SCV LLC,ISAOA,,,(440) 505-2000,(866) 871-2412,,P.O.Box 39457,Solon,OH,44139,Mortgagee,
694ae29b6ba58724845ca3af,CASHCALL MORTGAGE CO LOANCARE,ISAOAATIMA,,,(846) 413-7127,(866) 822-0890,,P.O.Box 202049,Florence,SC,29502,Mortgagee,
694ae29b6ba58724845ca3b0,CITIBANK NA EQUITY LINE,ISAOA,,,(937)324-6577,(800) 869-8683,,P.O. Box 7807,Springfield,OH,45501,Mortgagee,
694ae29b6ba58724845ca3b1,CNB OF FLORIDA CITY NATIONAL BANK PREVIOSLY TOTAL BANK,ISAOAATIMA,,,(305) 577-5331,(866) 242-7514,,P.O. Box 261510,Miami,FL,33126,Mortgagee,
694ae29b6ba58724845ca3b2,COMMUNITY LOAN SERVICING LLC,ISAOA,,,(248) 824-7960,(877) 826-4419,,P.O. Box 5933,Troy,MI,48007,Mortgagee,
694ae29b6ba58724845ca3b3,CU MORTGAGE SERVICES INC,ISAOA,,,(800) 297-7960,(800) 998-0761,,"500 Main Street, Ste 100",New Brighton,MN,55112,Mortgagee,
694ae29b6ba58724845ca3b4,DHI MORTGAGE COMPANY LTD,ISAOA ATIMA,,,,(866) 669-4268,,P.O. Box 961292,Fort Worth ,TX,76161,Mortgagee,
694ae29b6ba58724845ca3b5,E MORTGAGE MANAGEMENT LLC,ISAOAATIMA,,,contactus@emmloans.com,(800) 793-9633,,3 Executive Campus Suite 520,Cherry Hill,NJ,08002,Mortgagee,
694ae29b6ba58724845ca3b6,EVERBANK FSA NOW TIAA FSB,ISAOA,,,(678) 459-6125,(888) 492-8335,,P.O. Box 620138,Atlanta,GA,30362,Mortgagee,
694ae29b6ba58724845ca3b7,FBC MORTGAGE LLC DBA HOME LOAN TODAY CO CENLAR,ISAOAATIMA,,,(843) 413-7133,(800) 223-6527,,P.O. Box 202028,Florence ,SC,29502,Mortgagee,
694ae29b6ba58724845ca3b8,FIRSTBANK OF PUERTO RICO DBA FIRSTBANK OF FLORIDA,ISAOA ATIMA,,,(33) 739-5824,(833) 855-7558,,P.O. Box 622,Kennesaw,GA,30156,Mortgagee,
694ae29b6ba58724845ca3b9,FIRST BANK CO CENLAR,ISAOAATIMA,,,(843) 413-7134,(855) 753-6209,,P.O. Box 202028,Florence ,SC,29502,Mortgagee,
694ae29b6ba58724845ca3ba,FIRST CITIZENS MORTGAGE SERVICES,ISAOA ATIMA,,,mortgageescrow@firstcitizens.com,(800) 845-3161,,P.O. Box 11757,Columbia,NC,29291,Mortgagee,
694ae29b6ba58724845ca3bb,FIRST DIRECT LENDING LLC,ISAOAATIMA,,,(888) 498-3351,(949) 383-9679,,15261 Laguna Canyon Road Ste 200,Irvine ,CA,92618,Mortgagee,
694ae29b6ba58724845ca3bc,FIRST HORIZON BANK,ISAOA,,,(855) 640-4865,(866) 641-7832,,P.O. Box 961292,Forth Worth,TX,76161,Mortgagee,
694ae29b6ba58724845ca3bd,FIRST MORTGAGE SOLUTIONS LLC,ISAOA,,,   ,(855) 222-5102,,9201 Ward Parkway,Kansas City,MO,64114,Mortgagee,
694ae29b6ba58724845ca3be,FIRST SAVINGS BANK,ISAOA ATIMA,,,(937) 525-8897,(877) 521-0263,,P.O. Box 1194,Springfield,OH,45501,Mortgagee,
694ae29b6ba58724845ca3bf,FLORIDA COMMUNITY BANK,ISAOA,,,(239) 552-1840,(800) 669-4268,,P.O. Box 961292,Fort Worth ,TX,76161,Mortgagee,
694ae29b6ba58724845ca3c0,FRANKLIN AMERICAN MORTGAGE CO CENLAR,ISAOAATIMA,,,(843) 413-7133,(877) 883-1073,,P.O. Box 202028,Florence,SC,29502,Mortgagee,
694ae29b6ba58724845ca3c1,FREEDOM MORTGAGE CO LOANCARE,ISAOAATIMA,,,(843) 413-2050,(866) 822-0890,,P.O. Box 202049,Florence,SC,29502,Mortgagee,
694ae29b6ba58724845ca3c2,GIBRALTAR PRIVATE BANK AND TRUST CO,ISAOAATIMA,,,(305) 913-4653,(305) 661-5656,,55 Alhambra Plaza 6th Floor,Coral Gables,FL,33134,Mortgagee,
694ae29b6ba58724845ca3c3,GOLDSMITH EQUITY GROUP,,,,(888) 702-1960,(786) 847-7229,,18205 Biscayne Blvd Ste 2226,Aventura,FL,33160,Mortgagee,
694ae29b6ba58724845ca3c4,GREGORY FUNDING LLC,ISAOA,,,(866) 712-5697,(888) 324-3578,,P.O. Box 25430 ,Portland,OR,97298,Mortgagee,
694ae29b6ba58724845ca3c5,GTE FEDERAL CREDIT UNION CO CENTRAL LOAN ADMINISTRATION,ISAOA ATIMA,,,(843) 413-7133,(888) 571-2690,,P.O. Box 202028,Florence,SC,29502,Mortgagee,
694ae29b6ba58724845ca3c6,HAMILTON GROUP FUNDING INC,ISAOA ATIMA,,,(954) 775-2304,(954) 241-2800,,1551 Sawgrass Corporate Pkwy 300,Sunrise,FL,33323,Mortgagee,
694ae29b6ba58724845ca3c7,HAMILTON HOME LOANS,ISAOA ATIMA,,,(855)640-4865,,,P.O. Box 961292,Fort Worth,TX,76161,Mortgagee,
694ae29b6ba58724845ca3c8,HELM BANK USA,ISAOA,,,(305) 329-7289,(305) 379-4356,,999 Brickell Avenue,Miami,FL,33131,Mortgagee,
694ae29b6ba58724845ca3c9,HIGHLANDS RESIDENTIAL MORTGAGE LTD CO CENTRAL LOAN ADMON AND REPORTING,ISAOA ATIMA,,,(843) 413-7133,(855) 753-6204,,P.O. Box 202028,Florence,SC,29502,Mortgagee,
694ae29b6ba58724845ca3ca,HOME FEDERAL BANK OF HOLLYWOOD,ISAOA ATIMA,,,(354) 458-9130,(954) 458-2626,,900 N Federal Highway,Hallandale Bch,FL,33009,Mortgagee,
694ae29b6ba58724845ca3cb,IBANEZ MORTGAGE GROUP LLC DBA USA LOANS,ISAOA,,,,,,10400 Eaton Place Suite 400,Fairfax,VA,22030,Mortgagee,
694ae29b6ba58724845ca3cc,ITHINK FINANCIAL CREDIT UNION FORMER IBM SOUTH EAST,ISAOA ATIMA,,,(561) 226-5412,(561) 982-8734,,P. O. Box 278,Carmel,IN,46082,Mortgagee,
694ae29b6ba58724845ca3cd,LOANDEPOTCOM LLC CO CENLAR,ISAOA ATIMA,,,(843) 413-7133,(888) 801-6593,,P.O. Box 202028,Florence,SC,29502,Mortgagee,
694ae29b6ba58724845ca3ce,LOANWISE FINANCIAL LLC,ISAOAATIMA,,,expressinsuranceinfo.com/2917832,(866) 456-2694,,555 Winderely Place Ste 420,Maitland,FL,32751,Mortgagee,
694ae29b6ba58724845ca3cf,MB FINANCIAL BANK NA,ISAOA,,,(248) 925-4251,(855) 306-7510,,P.O. Box 7059,Troy,MI,48007,Mortgagee,
694ae29b6ba58724845ca3d0,UNITED WHOLESALE MORTGAGE CO CENTRAL LOAN ADMINISTRATION & REPORTING,ISAOAATIMA,,,(843) 413-7133,(800) 219-2236,,P.O. Box 202028,Florence,SC,29502,Mortgagee,
